A1:702100000000A85114B0202509:7021:0000:0000:A85114B0:202509:2025090120250930:テクノプロサポート株式会社:ＴＰＳ::須賀　貴夫:19:0:8550:4:0:0:0:0:0:0:1.5:0:0:0:船戸　保伸:0
A2:702100000000A85114B0202509:01:7:月:1:540:720:0:午後半休（年次）:180:0:0::0:02:7:火:1:540:1051:45:　:465:0:0::0:03:7:水:1:540:1051:45:　:465:0:0::0:04:7:木:1:530:1051:45:　:465:0:0::0:05:7:金:1:531:1054:45:　:465:0:0::0:06:7:土:2:0:0:0:休日:0:0:0::0:07:7:日:3:0:0:0:休日:0:0:0::0:08:7:月:1:537:1051:45:　:465:0:0::0:09:7:火:1:530:1050:45:　:465:0:0::0:10:7:水:1:530:1050:45:　:465:0:0::0
A3:702100000000A85114B0202509:11:7:木:1:534:1052:45:　:465:0:0::0:12:7:金:1:534:1050:45:　:465:0:0::0:13:7:土:2:0:0:0:休日:0:0:0::0:14:7:日:3:0:0:0:休日:0:0:0::0:15:7:月:2:0:0:0:休日:0:0:0::0:16:7:火:1:531:1053:45:　:465:0:0::0:17:7:水:1:0:0:0:年次休暇:0:0:0:病院:0:18:7:木:1:531:1057:45:　:465:0:0::0:19:7:金:1:530:1053:45:　:465:0:0::0:20:7:土:2:0:0:0:休日:0:0:0::0
A4:702100000000A85114B0202509:21:7:日:3:0:0:0:休日:0:0:0::0:22:7:月:1:528:1052:45:　:465:0:0::0:23:7:火:2:0:0:0:休日:0:0:0::0:24:7:水:1:524:1053:45:　:465:1:0::0:25:7:木:1:539:1062:45:　:465:0:0::0:26:7:金:1:526:1052:45:　:465:0:0::0:27:7:土:2:0:0:0:休日:0:0:0::0:28:7:日:3:0:0:0:休日:0:0:0::0:29:7:月:1:522:1052:45:　:465:3:0::0:30:7:火:1:527:1051:45:　:465:0:0::0
A1:702100000000A8607440202509:7021:0000:0000:A8607440:202509:2025090120250930:テクノプロサポート株式会社:ＴＰＳ::船戸　保伸:19:0:8835:301:0:0:0:0:0:0:1:0:0:0:松田　晃行:0
A2:702100000000A8607440202509:01:7:月:1:524:1141:45:　:465:77:0::0:02:7:火:1:521:1060:45:　:465:4:0::0:03:7:水:1:521:1069:45:　:465:8:0::0:04:7:木:1:520:1082:45:　:465:22:0::0:05:7:金:1:515:1054:45:　:465:10:0::0:06:7:土:2:0:0:0:休日:0:0:0::0:07:7:日:3:0:0:0:休日:0:0:0::0:08:7:月:1:526:1070:45:　:465:5:0::0:09:7:火:1:517:1078:45:　:465:21:0::0:10:7:水:1:523:1054:45:　:465:2:0::0
A3:702100000000A8607440202509:11:7:木:1:524:1053:45:　:465:1:0::0:12:7:金:1:517:1053:45:　:465:8:0::0:13:7:土:2:0:0:0:休日:0:0:0::0:14:7:日:3:0:0:0:休日:0:0:0::0:15:7:月:2:0:0:0:休日:0:0:0::0:16:7:火:1:529:1055:45:　:465:0:0::0:17:7:水:1:518:1070:45:　:465:12:0::0:18:7:木:1:519:1089:45:　:465:30:0::0:19:7:金:1:532:1059:45:　:465:0:0::0:20:7:土:2:0:0:0:休日:0:0:0::0
A4:702100000000A8607440202509:21:7:日:3:0:0:0:休日:0:0:0::0:22:7:月:1:519:1061:45:　:465:6:0::0:23:7:火:2:0:0:0:休日:0:0:0::0:24:7:水:1:515:1080:45:　:465:25:0::0:25:7:木:1:510:1104:45:　:465:54:0::0:26:7:金:1:0:0:0:年次休暇:0:0:0::0:27:7:土:2:0:0:0:休日:0:0:0::0:28:7:日:3:0:0:0:休日:0:0:0::0:29:7:月:1:523:1072:45:　:465:9:0::0:30:7:火:1:518:1063:45:　:465:7:0::0
A1:702100000000B8715020202509:7021:0000:0000:B8715020:202509:2025090120250930:テクノプロサポート株式会社:ＴＰＳ::鈴木　輝美:18:1:8370:748:0:0:360:0:0:0:2:0:0:0:千葉　紀明:0
A2:702100000000B8715020202509:01:7:月:1:487:1056:45:　:465:38:0::0:02:7:火:1:503:1070:45:　:465:27:0::0:03:7:水:1:411:1050:45:　:465:114:0::0:04:7:木:1:503:1054:45:　:465:22:0::0:05:7:金:1:498:1070:45:　:465:32:0::0:06:7:土:2:480:900:45:休日出勤:0:360:0::0:07:7:日:3:0:0:0:休日:0:0:0::0:08:7:月:1:0:0:0:年次休暇:0:0:0::0:09:7:火:1:486:1054:45:　:465:39:0::0:10:7:水:1:482:1070:45:　:465:48:0::0
